date,product_id,product_name,category,units_sold,price,promotion
2026-08-13,P002,عطر العنبر الملكي 100 مل,عطور فاخرة,20,457.1,0
2026-08-14,P002,عطر العنبر الملكي 100 مل,عطور فاخرة,31,457.1,0
2026-08-15,P002,عطر العنبر الملكي 100 مل,عطور فاخرة,39,457.1,0
2026-08-16,P002,عطر العنبر الملكي 100 مل,عطور فاخرة,41,457.1,0
2026-08-17,P002,عطر العنبر الملكي 100 مل,عطور فاخرة,35,388.46,1
2026-08-18,P002,عطر العنبر الملكي 100 مل,عطور فاخرة,49,388.46,1
2026-08-19,P002,عطر العنبر الملكي 100 مل,عطور فاخرة,43,388.46,1
2026-08-20,P002,عطر العنبر الملكي 100 مل,عطور فاخرة,12,457.1,0
2026-08-21,P002,عطر العنبر الملكي 100 مل,عطور فاخرة,36,457.1,0
2026-08-22,P002,عطر العنبر الملكي 100 مل,عطور فاخرة,33,457.1,0
2026-08-23,P002,عطر العنبر الملكي 100 مل,عطور فاخرة,28,457.1,0
2026-08-24,P002,عطر العنبر الملكي 100 مل,عطور فاخرة,39,457.1,0
2026-08-25,P002,عطر العنبر الملكي 100 مل,عطور فاخرة,11,457.1,0
2026-08-26,P002,عطر العنبر الملكي 100 مل,عطور فاخرة,16,457.1,0
2026-08-27,P002,عطر العنبر الملكي 100 مل,عطور فاخرة,26,457.1,0
2026-08-28,P002,عطر العنبر الملكي 100 مل,عطور فاخرة,12,457.1,0
2026-08-29,P002,عطر العنبر الملكي 100 مل,عطور فاخرة,31,457.1,0
2026-08-30,P002,عطر العنبر الملكي 100 مل,عطور فاخرة,11,457.1,0
2026-08-31,P002,عطر العنبر الملكي 100 مل,عطور فاخرة,22,457.1,0
2026-09-01,P002,عطر العنبر الملكي 100 مل,عطور فاخرة,15,457.1,0
2026-09-02,P002,عطر العنبر الملكي 100 مل,عطور فاخرة,16,457.1,0
2026-09-03,P002,عطر العنبر الملكي 100 مل,عطور فاخرة,23,457.1,0
2026-09-04,P002,عطر العنبر الملكي 100 مل,عطور فاخرة,28,457.1,0
2026-09-05,P002,عطر العنبر الملكي 100 مل,عطور فاخرة,21,457.1,0
2026-09-06,P002,عطر العنبر الملكي 100 مل,عطور فاخرة,26,457.1,0
2026-09-07,P002,عطر العنبر الملكي 100 مل,عطور فاخرة,8,457.1,0
2026-09-08,P002,عطر العنبر الملكي 100 مل,عطور فاخرة,12,457.1,0
2026-09-09,P002,عطر العنبر الملكي 100 مل,عطور فاخرة,13,457.1,0
2026-09-10,P002,عطر العنبر الملكي 100 مل,عطور فاخرة,27,457.1,0
2026-09-11,P002,عطر العنبر الملكي 100 مل,عطور فاخرة,25,457.1,0
2026-09-12,P002,عطر العنبر الملكي 100 مل,عطور فاخرة,26,457.1,0
2026-03-17,P003,مسك أبيض رول أون 10 مل,مسك,13,45.0,0
2026-03-18,P003,مسك أبيض رول أون 10 مل,مسك,31,45.0,0
2026-03-19,P003,مسك أبيض رول أون 10 مل,مسك,18,45.0,0
2026-03-20,P003,مسك أبيض رول أون 10 مل,مسك,26,45.0,0
2026-03-21,P003,مسك أبيض رول أون 10 مل,مسك,16,45.0,0
2026-03-22,P003,مسك أبيض رول أون 10 مل,مسك,37,45.0,0
2026-03-23,P003,مسك أبيض رول أون 10 مل,مسك,32,38.75,1
2026-03-24,P003,مسك أبيض رول أون 10 مل,مسك,54,38.75,1
2026-03-25,P003,مسك أبيض رول أون 10 مل,مسك,60,38.75,1
2026-03-26,P003,مسك أبيض رول أون 10 مل,مسك,59,38.75,1
2026-03-27,P003,مسك أبيض رول أون 10 مل,مسك,25,45.0,0
2026-03-28,P003,مسك أبيض رول أون 10 مل,مسك,29,45.0,0
2026-03-29,P003,مسك أبيض رول أون 10 مل,مسك,36,45.0,0
2026-03-30,P003,مسك أبيض رول أون 10 مل,مسك,13,45.0,0
2026-03-31,P003,مسك أبيض رول أون 10 مل,مسك,21,45.0,0
2026-04-01,P003,مسك أبيض رول أون 10 مل,مسك,29,45.0,0
2026-04-02,P003,مسك أبيض رول أون 10 مل,مسك,38,45.0,0
2026-04-03,P003,مسك أبيض رول أون 10 مل,مسك,30,45.0,0
2026-04-04,P003,مسك أبيض رول أون 10 مل,مسك,50,38.75,1
2026-04-05,P003,مسك أبيض رول أون 10 مل,مسك,43,38.75,1
2026-04-06,P003,مسك أبيض رول أون 10 مل,مسك,31,38.75,1
2026-04-07,P003,مسك أبيض رول أون 10 مل,مسك,42,38.75,1
2026-04-08,P003,مسك أبيض رول أون 10 مل,مسك,16,45.0,0
2026-04-09,P003,مسك أبيض رول أون 10 مل,مسك,16,45.0,0
2026-04-10,P003,مسك أبيض رول أون 10 مل,مسك,33,45.0,0
2026-04-11,P003,مسك أبيض رول أون 10 مل,مسك,20,45.0,0
2026-04-12,P003,مسك أبيض رول أون 10 مل,مسك,44,45.0,0
2026-04-13,P003,مسك أبيض رول أون 10 مل,مسك,18,45.0,0
2026-04-14,P003,مسك أبيض رول أون 10 مل,مسك,33,45.0,0
2026-04-15,P003,مسك أبيض رول أون 10 مل,مسك,20,45.0,0
2026-04-16,P003,مسك أبيض رول أون 10 مل,مسك,39,45.0,0
2026-04-17,P003,مسك أبيض رول أون 10 مل,مسك,35,45.0,0
2026-04-18,P003,مسك أبيض رول أون 10 مل,مسك,21,45.0,0
2026-04-19,P003,مسك أبيض رول أون 10 مل,مسك,35,45.0,0
2026-04-20,P003,مسك أبيض رول أون 10 مل,مسك,21,45.0,0
2026-04-21,P003,مسك أبيض رول أون 10 مل,مسك,20,45.0,0
2026-04-22,P003,مسك أبيض رول أون 10 مل,مسك,31,45.0,0
2026-04-23,P003,مسك أبيض رول أون 10 مل,مسك,70,45.0,0
2026-04-24,P003,مسك أبيض رول أون 10 مل,مسك,18,45.0,0
2026-04-25,P003,مسك أبيض رول أون 10 مل,مسك,12,45.0,0
2026-04-26,P003,مسك أبيض رول أون 10 مل,مسك,35,45.0,0
2026-04-27,P003,مسك أبيض رول أون 10 مل,مسك,19,45.0,0
2026-04-28,P003,مسك أبيض رول أون 10 مل,مسك,22,45.0,0
2026-04-29,P003,مسك أبيض رول أون 10 مل,مسك,82,38.75,1
2026-04-30,P003,مسك أبيض رول أون 10 مل,مسك,46,38.75,1
2026-05-01,P003,مسك أبيض رول أون 10 مل,مسك,92,38.75,1
2026-05-02,P003,مسك أبيض رول أون 10 مل,مسك,59,38.75,1
2026-05-03,P003,مسك أبيض رول أون 10 مل,مسك,30,45.0,0
2026-05-04,P003,مسك أبيض رول أون 10 مل,مسك,23,45.0,0
2026-05-05,P003,مسك أبيض رول أون 10 مل,مسك,50,38.75,1
2026-05-06,P003,مسك أبيض رول أون 10 مل,مسك,66,38.75,1
2026-05-07,P003,مسك أبيض رول أون 10 مل,مسك,56,38.75,1
2026-05-08,P003,مسك أبيض رول أون 10 مل,مسك,72,38.75,1
2026-05-09,P003,مسك أبيض رول أون 10 مل,مسك,38,45.0,0
2026-05-10,P003,مسك أبيض رول أون 10 مل,مسك,31,45.0,0
2026-05-11,P003,مسك أبيض رول أون 10 مل,مسك,33,45.0,0
2026-05-12,P003,مسك أبيض رول أون 10 مل,مسك,34,45.0,0
2026-05-13,P003,مسك أبيض رول أون 10 مل,مسك,34,38.75,1
2026-05-14,P003,مسك أبيض رول أون 10 مل,مسك,44,38.75,1
2026-05-15,P003,مسك أبيض رول أون 10 مل,مسك,20,45.0,0
2026-05-16,P003,مسك أبيض رول أون 10 مل,مسك,32,45.0,0
2026-05-17,P003,مسك أبيض رول أون 10 مل,مسك,27,45.0,0
2026-05-18,P003,مسك أبيض رول أون 10 مل,مسك,26,45.0,0
2026-05-19,P003,مسك أبيض رول أون 10 مل,مسك,34,45.0,0
2026-05-20,P003,مسك أبيض رول أون 10 مل,مسك,32,45.0,0
2026-05-21,P003,مسك أبيض رول أون 10 مل,مسك,32,45.0,0
2026-05-22,P003,مسك أبيض رول أون 10 مل,مسك,28,45.0,0
2026-05-23,P003,مسك أبيض رول أون 10 مل,مسك,27,45.0,0
2026-05-24,P003,مسك أبيض رول أون 10 مل,مسك,36,45.0,0
2026-05-25,P003,مسك أبيض رول أون 10 مل,مسك,25,45.0,0
2026-05-26,P003,مسك أبيض رول أون 10 مل,مسك,38,45.0,0
2026-05-27,P003,مسك أبيض رول أون 10 مل,مسك,29,45.0,0
2026-05-28,P003,مسك أبيض رول أون 10 مل,مسك,47,45.0,0
2026-05-29,P003,مسك أبيض رول أون 10 مل,مسك,24,45.0,0
2026-05-30,P003,مسك أبيض رول أون 10 مل,مسك,31,45.0,0
2026-05-31,P003,مسك أبيض رول أون 10 مل,مسك,36,45.0,0
2026-06-01,P003,مسك أبيض رول أون 10 مل,مسك,24,45.0,0
2026-06-02,P003,مسك أبيض رول أون 10 مل,مسك,50,45.0,0
2026-06-03,P003,مسك أبيض رول أون 10 مل,مسك,29,45.0,0
2026-06-04,P003,مسك أبيض رول أون 10 مل,مسك,52,45.0,0
2026-06-05,P003,مسك أبيض رول أون 10 مل,مسك,45,45.0,0
2026-06-06,P003,مسك أبيض رول أون 10 مل,مسك,43,45.0,0
2026-06-07,P003,مسك أبيض رول أون 10 مل,مسك,42,45.0,0
2026-06-08,P003,مسك أبيض رول أون 10 مل,مسك,33,45.0,0
2026-06-09,P003,مسك أبيض رول أون 10 مل,مسك,29,45.0,0
2026-06-10,P003,مسك أبيض رول أون 10 مل,مسك,31,45.0,0
2026-06-11,P003,مسك أبيض رول أون 10 مل,مسك,21,45.0,0
2026-06-12,P003,مسك أبيض رول أون 10 مل,مسك,45,45.0,0
2026-06-13,P003,مسك أبيض رول أون 10 مل,مسك,55,45.0,0
2026-06-14,P003,مسك أبيض رول أون 10 مل,مسك,30,45.0,0
2026-06-15,P003,مسك أبيض رول أون 10 مل,مسك,41,45.0,0
2026-06-16,P003,مسك أبيض رول أون 10 مل,مسك,37,45.0,0
2026-06-17,P003,مسك أبيض رول أون 10 مل,مسك,26,45.0,0
2026-06-18,P003,مسك أبيض رول أون 10 مل,مسك,27,45.0,0
2026-06-19,P003,مسك أبيض رول أون 10 مل,مسك,17,45.0,0
2026-06-20,P003,مسك أبيض رول أون 10 مل,مسك,52,45.0,0
2026-06-21,P003,مسك أبيض رول أون 10 مل,مسك,39,45.0,0
2026-06-22,P003,مسك أبيض رول أون 10 مل,مسك,69,38.75,1
2026-06-23,P003,مسك أبيض رول أون 10 مل,مسك,46,38.75,1
2026-06-24,P003,مسك أبيض رول أون 10 مل,مسك,28,45.0,0
2026-06-25,P003,مسك أبيض رول أون 10 مل,مسك,42,45.0,0
2026-06-26,P003,مسك أبيض رول أون 10 مل,مسك,40,45.0,0
2026-06-27,P003,مسك أبيض رول أون 10 مل,مسك,54,49.39,0
2026-06-28,P003,مسك أبيض رول أون 10 مل,مسك,63,49.39,0
2026-06-29,P003,مسك أبيض رول أون 10 مل,مسك,34,49.39,0
2026-06-30,P003,مسك أبيض رول أون 10 مل,مسك,42,49.39,0
2026-07-01,P003,مسك أبيض رول أون 10 مل,مسك,39,49.39,0
2026-07-02,P003,مسك أبيض رول أون 10 مل,مسك,46,49.39,0
2026-07-03,P003,مسك أبيض رول أون 10 مل,مسك,43,49.39,0
2026-07-04,P003,مسك أبيض رول أون 10 مل,مسك,22,49.39,0
2026-07-05,P003,مسك أبيض رول أون 10 مل,مسك,73,42.53,1
2026-07-06,P003,مسك أبيض رول أون 10 مل,مسك,56,42.53,1
2026-07-07,P003,مسك أبيض رول أون 10 مل,مسك,116,42.53,1
2026-07-08,P003,مسك أبيض رول أون 10 مل,مسك,24,49.39,0
2026-07-09,P003,مسك أبيض رول أون 10 مل,مسك,42,49.39,0
2026-07-10,P003,مسك أبيض رول أون 10 مل,مسك,76,49.39,0
2026-07-11,P003,مسك أبيض رول أون 10 مل,مسك,20,49.39,0
2026-07-12,P003,مسك أبيض رول أون 10 مل,مسك,35,49.39,0
2026-07-13,P003,مسك أبيض رول أون 10 مل,مسك,23,49.39,0
2026-07-14,P003,مسك أبيض رول أون 10 مل,مسك,46,49.39,0
2026-07-15,P003,مسك أبيض رول أون 10 مل,مسك,109,42.53,1
2026-07-16,P003,مسك أبيض رول أون 10 مل,مسك,79,42.53,1
2026-07-17,P003,مسك أبيض رول أون 10 مل,مسك,80,42.53,1
2026-07-18,P003,مسك أبيض رول أون 10 مل,مسك,50,49.39,0
2026-07-19,P003,مسك أبيض رول أون 10 مل,مسك,16,49.39,0
2026-07-20,P003,مسك أبيض رول أون 10 مل,مسك,34,49.39,0
2026-07-21,P003,مسك أبيض رول أون 10 مل,مسك,35,49.39,0
2026-07-22,P003,مسك أبيض رول أون 10 مل,مسك,25,49.39,0
2026-07-23,P003,مسك أبيض رول أون 10 مل,مسك,46,49.39,0
2026-07-24,P003,مسك أبيض رول أون 10 مل,مسك,61,49.39,0
2026-07-25,P003,مسك أبيض رول أون 10 مل,مسك,44,49.39,0
2026-07-26,P003,مسك أبيض رول أون 10 مل,مسك,40,49.39,0
2026-07-27,P003,مسك أبيض رول أون 10 مل,مسك,27,49.39,0
2026-07-28,P003,مسك أبيض رول أون 10 مل,مسك,38,49.39,0
2026-07-29,P003,مسك أبيض رول أون 10 مل,مسك,22,49.39,0
2026-07-30,P003,مسك أبيض رول أون 10 مل,مسك,33,49.39,0
2026-07-31,P003,مسك أبيض رول أون 10 مل,مسك,35,49.39,0
2026-08-01,P003,مسك أبيض رول أون 10 مل,مسك,50,49.39,0
2026-08-02,P003,مسك أبيض رول أون 10 مل,مسك,33,49.39,0
2026-08-03,P003,مسك أبيض رول أون 10 مل,مسك,30,49.39,0
2026-08-04,P003,مسك أبيض رول أون 10 مل,مسك,37,49.39,0
2026-08-05,P003,مسك أبيض رول أون 10 مل,مسك,49,42.53,1
2026-08-06,P003,مسك أبيض رول أون 10 مل,مسك,52,42.53,1
2026-08-07,P003,مسك أبيض رول أون 10 مل,مسك,112,42.53,1
2026-08-08,P003,مسك أبيض رول أون 10 مل,مسك,49,49.39,0
2026-08-09,P003,مسك أبيض رول أون 10 مل,مسك,48,49.39,0
2026-08-10,P003,مسك أبيض رول أون 10 مل,مسك,43,49.39,0
2026-08-11,P003,مسك أبيض رول أون 10 مل,مسك,20,49.39,0
2026-08-12,P003,مسك أبيض رول أون 10 مل,مسك,54,49.39,0
2026-08-13,P003,مسك أبيض رول أون 10 مل,مسك,37,49.39,0
2026-08-14,P003,مسك أبيض رول أون 10 مل,مسك,61,49.39,0
2026-08-15,P003,مسك أبيض رول أون 10 مل,مسك,51,49.39,0
2026-08-16,P003,مسك أبيض رول أون 10 مل,مسك,61,49.39,0
2026-08-17,P003,مسك أبيض رول أون 10 مل,مسك,37,49.39,0
2026-08-18,P003,مسك أبيض رول أون 10 مل,مسك,27,49.39,0
2026-08-19,P003,مسك أبيض رول أون 10 مل,مسك,42,49.39,0
2026-08-20,P003,مسك أبيض رول أون 10 مل,مسك,61,49.39,0
2026-08-21,P003,مسك أبيض رول أون 10 مل,مسك,41,49.39,0
2026-08-22,P003,مسك أبيض رول أون 10 مل,مسك,31,49.39,0
2026-08-23,P003,مسك أبيض رول أون 10 مل,مسك,30,49.39,0
2026-08-24,P003,مسك أبيض رول أون 10 مل,مسك,16,49.39,0
2026-08-25,P003,مسك أبيض رول أون 10 مل,مسك,36,49.39,0
2026-08-26,P003,مسك أبيض رول أون 10 مل,مسك,25,49.39,0
2026-08-27,P003,مسك أبيض رول أون 10 مل,مسك,42,49.39,0
2026-08-28,P003,مسك أبيض رول أون 10 مل,مسك,38,49.39,0
2026-08-29,P003,مسك أبيض رول أون 10 مل,مسك,60,49.39,0
2026-08-30,P003,مسك أبيض رول أون 10 مل,مسك,36,49.39,0
2026-08-31,P003,مسك أبيض رول أون 10 مل,مسك,47,49.39,0
2026-09-01,P003,مسك أبيض رول أون 10 مل,مسك,52,49.39,0
2026-09-02,P003,مسك أبيض رول أون 10 مل,مسك,22,49.39,0
2026-09-03,P003,مسك أبيض رول أون 10 مل,مسك,34,49.39,0
2026-09-04,P003,مسك أبيض رول أون 10 مل,مسك,44,49.39,0
2026-09-05,P003,مسك أبيض رول أون 10 مل,مسك,43,49.39,0
2026-09-06,P003,مسك أبيض رول أون 10 مل,مسك,37,49.39,0
2026-09-07,P003,مسك أبيض رول أون 10 مل,مسك,32,49.39,0
2026-09-08,P003,مسك أبيض رول أون 10 مل,مسك,24,49.39,0
2026-09-09,P003,مسك أبيض رول أون 10 مل,مسك,32,49.39,0
2026-09-10,P003,مسك أبيض رول أون 10 مل,مسك,59,49.39,0
2026-09-11,P003,مسك أبيض رول أون 10 مل,مسك,34,49.39,0
2026-09-12,P003,مسك أبيض رول أون 10 مل,مسك,20,49.39,0
2026-03-17,P004,عطر الورد الطائفي 50 مل,عطور نسائية,7,310.0,0
2026-03-18,P004,عطر الورد الطائفي 50 مل,عطور نسائية,10,310.0,0
2026-03-19,P004,عطر الورد الطائفي 50 مل,عطور نسائية,15,310.0,0
2026-03-20,P004,عطر الورد الطائفي 50 مل,عطور نسائية,25,310.0,0
2026-03-21,P004,عطر الورد الطائفي 50 مل,عطور نسائية,30,310.0,0
2026-03-22,P004,عطر الورد الطائفي 50 مل,عطور نسائية,22,310.0,0
2026-03-23,P004,عطر الورد الطائفي 50 مل,عطور نسائية,3,310.0,0
2026-03-24,P004,عطر الورد الطائفي 50 مل,عطور نسائية,31,249.37,1
2026-03-25,P004,عطر الورد الطائفي 50 مل,عطور نسائية,15,249.37,1
2026-03-26,P004,عطر الورد الطائفي 50 مل,عطور نسائية,39,249.37,1
2026-03-27,P004,عطر الورد الطائفي 50 مل,عطور نسائية,13,249.37,1
2026-03-28,P004,عطر الورد الطائفي 50 مل,عطور نسائية,29,249.37,1
2026-03-29,P004,عطر الورد الطائفي 50 مل,عطور نسائية,33,249.37,1
2026-03-30,P004,عطر الورد الطائفي 50 مل,عطور نسائية,30,249.37,1
2026-03-31,P004,عطر الورد الطائفي 50 مل,عطور نسائية,27,249.37,1
2026-04-01,P004,عطر الورد الطائفي 50 مل,عطور نسائية,18,310.0,0
2026-04-02,P004,عطر الورد الطائفي 50 مل,عطور نسائية,10,310.0,0
2026-04-03,P004,عطر الورد الطائفي 50 مل,عطور نسائية,20,310.0,0
2026-04-04,P004,عطر الورد الطائفي 50 مل,عطور نسائية,21,310.0,0
2026-04-05,P004,عطر الورد الطائفي 50 مل,عطور نسائية,12,310.0,0
2026-04-06,P004,عطر الورد الطائفي 50 مل,عطور نسائية,16,310.0,0
2026-04-07,P004,عطر الورد الطائفي 50 مل,عطور نسائية,25,310.0,0
2026-04-08,P004,عطر الورد الطائفي 50 مل,عطور نسائية,13,310.0,0
2026-04-09,P004,عطر الورد الطائفي 50 مل,عطور نسائية,9,310.0,0
2026-04-10,P004,عطر الورد الطائفي 50 مل,عطور نسائية,21,310.0,0
